PC_NAME,HOUR,CPU_PERCENTAGE,MEMORY,MEMORY_PERCENTAGE 
DESKTOP-O325S3M,16:49:01,32,5050,70
DESKTOP-O325S3M,16:49:03,35,5060,70
DESKTOP-O325S3M,16:49:05,39,5065,70
DESKTOP-O325S3M,16:49:07,43,5047,70
DESKTOP-O325S3M,16:49:09,43,5032,70
DESKTOP-O325S3M,16:49:11,20,5040,70
DESKTOP-O325S3M,16:49:13,31,5047,70
DESKTOP-O325S3M,16:49:15,27,5035,70
DESKTOP-O325S3M,16:49:17,23,5031,70
DESKTOP-O325S3M,16:49:19,35,5026,70
DESKTOP-O325S3M,16:49:21,41,5027,70
DESKTOP-O325S3M,16:49:23,27,4947,69
DESKTOP-O325S3M,16:49:25,20,4869,67
DESKTOP-O325S3M,16:49:27,40,4875,68
DESKTOP-O325S3M,16:49:29,28,4863,67
DESKTOP-O325S3M,16:49:31,25,4864,67
DESKTOP-O325S3M,16:49:33,38,4872,67
DESKTOP-O325S3M,16:49:35,21,4878,68
DESKTOP-O325S3M,16:49:37,29,4882,68
DESKTOP-O325S3M,16:49:39,65,4898,68
DESKTOP-O325S3M,16:49:41,57,4943,68
DESKTOP-O325S3M,16:49:43,65,4987,69
DESKTOP-O325S3M,16:49:45,43,5016,69
DESKTOP-O325S3M,16:49:47,49,5023,70
DESKTOP-O325S3M,16:49:49,63,5019,70
DESKTOP-O325S3M,16:49:51,41,4996,69
DESKTOP-O325S3M,16:49:53,21,4991,69
DESKTOP-O325S3M,16:49:55,16,4987,69
DESKTOP-O325S3M,16:49:57,25,4976,69
DESKTOP-O325S3M,16:49:59,27,4972,69
DESKTOP-O325S3M,16:50:01,27,4974,69
DESKTOP-O325S3M,16:50:03,32,4974,69
DESKTOP-O325S3M,16:50:05,21,4972,69
DESKTOP-O325S3M,16:50:07,26,4975,69
DESKTOP-O325S3M,16:50:09,23,4951,69
DESKTOP-O325S3M,16:50:11,41,4972,69
DESKTOP-O325S3M,16:50:13,40,4978,69
DESKTOP-O325S3M,16:50:15,22,4974,69
DESKTOP-O325S3M,16:50:17,43,4950,69
DESKTOP-O325S3M,16:50:19,33,4940,68
DESKTOP-O325S3M,16:50:21,30,4942,68
DESKTOP-O325S3M,16:50:23,32,4935,68
DESKTOP-O325S3M,16:50:25,38,4927,68
DESKTOP-O325S3M,16:50:27,38,4935,68
DESKTOP-O325S3M,16:50:29,66,4983,69
DESKTOP-O325S3M,16:50:31,30,4961,69
DESKTOP-O325S3M,16:50:33,21,5043,70
DESKTOP-O325S3M,16:50:35,29,5059,70
DESKTOP-O325S3M,16:50:37,21,5320,74
DESKTOP-O325S3M,16:50:39,33,5216,72
DESKTOP-O325S3M,16:50:41,51,5162,72
DESKTOP-O325S3M,16:50:43,24,5149,71
DESKTOP-O325S3M,16:50:45,42,5076,70
DESKTOP-O325S3M,16:50:47,15,5076,70
DESKTOP-O325S3M,16:50:49,18,5076,70
DESKTOP-O325S3M,16:50:51,49,5067,70
DESKTOP-O325S3M,16:50:53,38,5072,70
DESKTOP-O325S3M,16:50:55,24,4985,69
DESKTOP-O325S3M,16:50:58,42,4883,68
DESKTOP-O325S3M,16:51:00,23,4280,59
DESKTOP-O325S3M,16:51:03,19,4213,58
DESKTOP-O325S3M,16:51:05,29,4213,58
DESKTOP-O325S3M,16:51:07,32,4209,58
DESKTOP-O325S3M,16:51:09,21,4208,58
DESKTOP-O325S3M,16:51:11,12,4205,58
DESKTOP-O325S3M,16:51:13,6,4205,58
DESKTOP-O325S3M,16:51:15,35,4214,58
DESKTOP-O325S3M,16:51:17,9,4206,58
DESKTOP-O325S3M,16:51:19,32,4209,58
DESKTOP-O325S3M,16:51:21,33,4222,58
DESKTOP-O325S3M,16:51:23,10,4206,58
DESKTOP-O325S3M,16:51:25,9,4205,58
DESKTOP-O325S3M,16:51:27,15,4201,58
DESKTOP-O325S3M,16:51:29,27,4207,58
DESKTOP-O325S3M,16:51:31,25,4213,58
DESKTOP-O325S3M,16:51:33,29,4215,58
DESKTOP-O325S3M,16:51:35,38,4272,59
DESKTOP-O325S3M,16:51:37,41,4304,60
DESKTOP-O325S3M,16:51:39,19,4303,60
DESKTOP-O325S3M,16:51:41,11,4302,60
DESKTOP-O325S3M,16:51:43,38,4343,60
DESKTOP-O325S3M,16:51:45,32,4323,60
DESKTOP-O325S3M,16:51:47,38,4323,60
DESKTOP-O325S3M,16:51:49,15,4320,60
DESKTOP-O325S3M,16:51:51,15,4321,60
DESKTOP-O325S3M,16:51:53,19,4322,60
DESKTOP-O325S3M,16:51:55,26,4326,60
DESKTOP-O325S3M,16:51:57,16,4316,60
DESKTOP-O325S3M,16:51:59,24,4316,60
DESKTOP-O325S3M,16:52:01,21,4317,60
DESKTOP-O325S3M,16:52:03,23,4318,60
DESKTOP-O325S3M,16:52:05,11,4320,60
DESKTOP-O325S3M,16:52:07,5,4317,60
DESKTOP-O325S3M,16:52:09,26,4298,59
DESKTOP-O325S3M,16:52:11,12,4297,59
DESKTOP-O325S3M,16:52:13,15,4297,59
DESKTOP-O325S3M,16:52:15,26,4297,59
DESKTOP-O325S3M,16:52:17,19,4297,59
DESKTOP-O325S3M,16:52:19,27,4297,59
DESKTOP-O325S3M,16:52:21,19,4298,59
DESKTOP-O325S3M,16:52:23,6,4299,59
DESKTOP-O325S3M,16:52:25,24,4309,60
DESKTOP-O325S3M,16:52:27,7,4302,60
DESKTOP-O325S3M,16:52:29,16,4301,60
DESKTOP-O325S3M,16:52:31,13,4301,60
DESKTOP-O325S3M,16:52:33,5,4299,59
DESKTOP-O325S3M,16:52:35,13,4298,59
DESKTOP-O325S3M,16:52:37,7,4298,59
DESKTOP-O325S3M,16:52:39,15,4302,60
DESKTOP-O325S3M,16:52:41,7,4300,59
DESKTOP-O325S3M,16:52:43,12,4299,59
DESKTOP-O325S3M,16:52:45,7,4299,59
DESKTOP-O325S3M,16:52:47,8,4299,59
DESKTOP-O325S3M,16:52:49,5,4298,59
DESKTOP-O325S3M,16:52:51,5,4297,59
DESKTOP-O325S3M,16:52:53,8,4297,59
DESKTOP-O325S3M,16:52:55,10,4291,59
DESKTOP-O325S3M,16:52:57,5,4282,59
DESKTOP-O325S3M,16:52:59,7,4282,59
DESKTOP-O325S3M,16:53:01,4,4282,59
DESKTOP-O325S3M,16:53:03,15,4284,59
DESKTOP-O325S3M,16:53:05,22,4277,59
DESKTOP-O325S3M,16:53:07,15,4276,59
DESKTOP-O325S3M,16:53:09,18,4276,59
DESKTOP-O325S3M,16:53:11,13,4276,59
DESKTOP-O325S3M,16:53:13,8,4265,59
DESKTOP-O325S3M,16:53:15,8,4265,59
DESKTOP-O325S3M,16:53:17,10,4266,59
DESKTOP-O325S3M,16:53:19,10,4268,59
DESKTOP-O325S3M,16:53:21,7,4265,59
DESKTOP-O325S3M,16:53:23,13,4265,59
DESKTOP-O325S3M,16:53:25,22,4267,59
DESKTOP-O325S3M,16:53:27,10,4270,59
DESKTOP-O325S3M,16:53:29,8,4270,59
DESKTOP-O325S3M,16:53:31,21,4270,59
DESKTOP-O325S3M,16:53:33,19,4272,59
DESKTOP-O325S3M,16:53:35,32,4290,59
DESKTOP-O325S3M,16:53:37,32,4308,60
DESKTOP-O325S3M,16:53:39,19,4311,60
DESKTOP-O325S3M,16:53:41,8,4312,60
DESKTOP-O325S3M,16:53:43,10,4313,60
DESKTOP-O325S3M,16:53:45,7,4316,60
DESKTOP-O325S3M,16:53:47,7,4317,60
DESKTOP-O325S3M,16:53:49,5,4317,60
DESKTOP-O325S3M,16:53:51,10,4300,59
DESKTOP-O325S3M,16:53:53,12,4282,59
DESKTOP-O325S3M,16:53:55,10,4274,59
DESKTOP-O325S3M,16:53:57,18,4261,59
DESKTOP-O325S3M,16:53:59,5,4255,59
DESKTOP-O325S3M,16:54:01,5,4252,59
DESKTOP-O325S3M,16:54:03,13,4251,59
DESKTOP-O325S3M,16:54:05,15,4251,59
DESKTOP-O325S3M,16:54:07,15,4251,59
DESKTOP-O325S3M,16:54:09,7,4252,59
DESKTOP-O325S3M,16:54:11,13,4252,59
DESKTOP-O325S3M,16:54:13,8,4253,59
DESKTOP-O325S3M,16:54:15,7,4253,59
DESKTOP-O325S3M,16:54:17,7,4253,59
DESKTOP-O325S3M,16:54:19,10,4246,59
DESKTOP-O325S3M,16:54:21,11,4245,59
DESKTOP-O325S3M,16:54:23,7,4245,59
DESKTOP-O325S3M,16:54:25,10,4246,59
DESKTOP-O325S3M,16:54:27,10,4247,59
DESKTOP-O325S3M,16:54:29,7,4246,59
DESKTOP-O325S3M,16:54:31,5,4247,59
DESKTOP-O325S3M,16:54:33,5,4247,59
DESKTOP-O325S3M,16:54:35,7,4251,59
DESKTOP-O325S3M,16:54:37,10,4252,59
DESKTOP-O325S3M,16:54:39,12,4251,59
DESKTOP-O325S3M,16:54:41,21,4251,59
DESKTOP-O325S3M,16:54:43,12,4199,58
DESKTOP-O325S3M,16:54:45,10,4199,58
DESKTOP-O325S3M,16:54:47,7,4199,58
DESKTOP-O325S3M,16:54:49,13,4199,58
DESKTOP-O325S3M,16:54:51,33,4132,57
DESKTOP-O325S3M,16:54:53,5,4133,57
DESKTOP-O325S3M,16:54:55,8,4132,57
DESKTOP-O325S3M,16:54:57,15,4125,57
DESKTOP-O325S3M,16:54:59,15,4112,57
DESKTOP-O325S3M,16:55:01,12,4110,57
DESKTOP-O325S3M,16:55:03,16,4110,57
DESKTOP-O325S3M,16:55:05,10,4111,57
DESKTOP-O325S3M,16:55:07,7,4115,57
DESKTOP-O325S3M,16:55:09,16,4114,57
DESKTOP-O325S3M,16:55:11,12,4115,57
DESKTOP-O325S3M,16:55:13,8,4119,57
DESKTOP-O325S3M,16:55:15,16,4125,57
DESKTOP-O325S3M,16:55:17,18,4138,57
DESKTOP-O325S3M,16:55:19,8,4138,57
DESKTOP-O325S3M,16:55:21,22,4134,57
DESKTOP-O325S3M,16:55:23,13,4134,57
DESKTOP-O325S3M,16:55:25,7,4135,57
DESKTOP-O325S3M,16:55:27,12,4134,57
DESKTOP-O325S3M,16:55:29,13,4135,57
DESKTOP-O325S3M,16:55:31,8,4138,57
DESKTOP-O325S3M,16:55:33,8,4138,57
DESKTOP-O325S3M,16:55:35,12,4138,57
DESKTOP-O325S3M,16:55:37,8,4138,57
DESKTOP-O325S3M,16:55:39,27,4151,57
DESKTOP-O325S3M,16:55:41,19,4147,57
DESKTOP-O325S3M,16:55:43,20,4155,57
DESKTOP-O325S3M,16:55:45,7,4148,57
DESKTOP-O325S3M,16:55:47,5,4136,57
DESKTOP-O325S3M,16:55:49,8,4136,57
DESKTOP-O325S3M,16:55:51,15,4124,57
DESKTOP-O325S3M,16:55:53,8,4124,57
DESKTOP-O325S3M,16:55:55,12,4123,57
DESKTOP-O325S3M,16:55:57,7,4113,57
DESKTOP-O325S3M,16:55:59,4,4112,57
DESKTOP-O325S3M,16:56:01,10,4112,57
DESKTOP-O325S3M,16:56:03,10,4110,57
DESKTOP-O325S3M,16:56:05,8,4110,57
DESKTOP-O325S3M,16:56:07,4,4110,57
DESKTOP-O325S3M,16:56:09,5,4110,57
DESKTOP-O325S3M,16:56:11,13,4110,57
DESKTOP-O325S3M,16:56:13,7,4118,57
DESKTOP-O325S3M,16:56:15,8,4115,57
DESKTOP-O325S3M,16:56:17,15,4116,57
DESKTOP-O325S3M,16:56:19,19,4116,57
DESKTOP-O325S3M,16:56:21,10,4115,57
DESKTOP-O325S3M,16:56:23,7,4115,57
DESKTOP-O325S3M,16:56:25,12,4115,57
DESKTOP-O325S3M,16:56:27,5,4116,57
DESKTOP-O325S3M,16:56:29,10,4116,57
DESKTOP-O325S3M,16:56:31,8,4116,57
DESKTOP-O325S3M,16:56:33,8,4117,57
DESKTOP-O325S3M,16:56:35,2,4130,57
DESKTOP-O325S3M,16:56:37,8,4114,57
DESKTOP-O325S3M,16:56:39,8,4113,57
DESKTOP-O325S3M,16:56:41,8,4113,57
DESKTOP-O325S3M,16:56:43,5,4113,57
DESKTOP-O325S3M,16:56:45,10,4110,57
DESKTOP-O325S3M,16:56:47,7,4109,57
DESKTOP-O325S3M,16:56:49,12,4109,57
DESKTOP-O325S3M,16:56:51,8,4098,57
DESKTOP-O325S3M,16:56:53,12,4098,57
DESKTOP-O325S3M,16:56:55,10,4097,57
DESKTOP-O325S3M,16:56:57,13,4088,57
DESKTOP-O325S3M,16:56:59,13,4088,57
DESKTOP-O325S3M,16:57:01,13,4089,57
DESKTOP-O325S3M,16:57:03,12,4092,57
DESKTOP-O325S3M,16:57:05,21,4094,57
DESKTOP-O325S3M,16:57:07,7,4096,57
DESKTOP-O325S3M,16:57:09,13,4096,57
DESKTOP-O325S3M,16:57:11,7,4096,57
DESKTOP-O325S3M,16:57:13,8,4097,57
DESKTOP-O325S3M,16:57:15,10,4097,57
DESKTOP-O325S3M,16:57:17,13,4100,57
DESKTOP-O325S3M,16:57:19,15,4105,57
DESKTOP-O325S3M,16:57:21,2,4107,57
DESKTOP-O325S3M,16:57:23,10,4110,57
DESKTOP-O325S3M,16:57:25,5,4112,57
DESKTOP-O325S3M,16:57:27,8,4113,57
DESKTOP-O325S3M,16:57:29,10,4114,57
DESKTOP-O325S3M,16:57:31,4,4115,57
DESKTOP-O325S3M,16:57:33,8,4115,57
DESKTOP-O325S3M,16:57:35,12,4116,57
DESKTOP-O325S3M,16:57:37,12,4115,57
DESKTOP-O325S3M,16:57:39,13,4110,57
DESKTOP-O325S3M,16:57:41,4,4110,57
DESKTOP-O325S3M,16:57:43,16,4110,57
DESKTOP-O325S3M,16:57:45,10,4110,57
DESKTOP-O325S3M,16:57:47,8,4110,57
DESKTOP-O325S3M,16:57:49,8,4114,57
DESKTOP-O325S3M,16:57:51,13,4113,57
DESKTOP-O325S3M,16:57:53,7,4113,57
DESKTOP-O325S3M,16:57:55,10,4113,57
DESKTOP-O325S3M,16:57:57,19,4104,57
DESKTOP-O325S3M,16:57:59,7,4102,57
DESKTOP-O325S3M,16:58:01,12,4101,57
DESKTOP-O325S3M,16:58:03,7,4101,57
DESKTOP-O325S3M,16:58:05,24,4101,57
DESKTOP-O325S3M,16:58:07,10,4102,57
DESKTOP-O325S3M,16:58:09,10,4106,57
DESKTOP-O325S3M,16:58:11,13,4107,57
DESKTOP-O325S3M,16:58:13,10,4108,57
DESKTOP-O325S3M,16:58:15,7,4110,57
DESKTOP-O325S3M,16:58:17,11,4111,57
DESKTOP-O325S3M,16:58:19,13,4112,57
DESKTOP-O325S3M,16:58:21,16,4112,57
DESKTOP-O325S3M,16:58:23,7,4112,57
DESKTOP-O325S3M,16:58:25,10,4113,57
DESKTOP-O325S3M,16:58:27,10,4113,57
DESKTOP-O325S3M,16:58:29,13,4106,57
DESKTOP-O325S3M,16:58:31,12,4105,57
DESKTOP-O325S3M,16:58:33,15,4105,57
DESKTOP-O325S3M,16:58:35,19,4127,57
DESKTOP-O325S3M,16:58:37,19,4147,57
DESKTOP-O325S3M,16:58:39,13,4145,57
DESKTOP-O325S3M,16:58:41,16,4146,57
DESKTOP-O325S3M,16:58:43,7,4135,57
DESKTOP-O325S3M,16:58:45,18,4135,57
DESKTOP-O325S3M,16:58:47,8,4135,57
DESKTOP-O325S3M,16:58:49,10,4136,57
DESKTOP-O325S3M,16:58:51,11,4129,57
DESKTOP-O325S3M,16:58:53,12,4103,57
DESKTOP-O325S3M,16:58:56,16,4103,57
DESKTOP-O325S3M,16:58:59,22,4093,57
DESKTOP-O325S3M,16:59:02,18,4093,57
DESKTOP-O325S3M,16:59:05,13,4093,57
DESKTOP-O325S3M,16:59:08,10,4098,57
DESKTOP-O325S3M,16:59:11,15,4102,57
DESKTOP-O325S3M,16:59:14,13,4105,57
DESKTOP-O325S3M,16:59:17,21,4108,57
DESKTOP-O325S3M,16:59:20,13,4109,57
DESKTOP-O325S3M,16:59:23,13,4110,57
DESKTOP-O325S3M,16:59:26,11,4111,57
DESKTOP-O325S3M,16:59:29,16,4112,57
DESKTOP-O325S3M,16:59:32,18,4105,57
DESKTOP-O325S3M,16:59:35,16,4105,57
DESKTOP-O325S3M,16:59:38,16,4104,57
DESKTOP-O325S3M,16:59:41,10,4105,57
DESKTOP-O325S3M,16:59:44,24,4104,57
DESKTOP-O325S3M,16:59:47,37,4109,57
DESKTOP-O325S3M,16:59:50,22,4099,57
DESKTOP-O325S3M,16:59:53,4,4099,57
DESKTOP-O325S3M,16:59:56,7,4099,57
DESKTOP-O325S3M,16:59:59,15,4101,57
DESKTOP-O325S3M,17:00:02,21,4103,57
DESKTOP-O325S3M,17:00:05,15,4104,57
DESKTOP-O325S3M,17:00:08,5,4103,57
DESKTOP-O325S3M,17:00:11,10,4103,57
DESKTOP-O325S3M,17:00:14,8,4103,57
DESKTOP-O325S3M,17:00:17,26,4103,57
DESKTOP-O325S3M,17:00:20,10,4109,57
DESKTOP-O325S3M,17:00:23,13,4102,57
DESKTOP-O325S3M,17:00:26,15,4098,57
DESKTOP-O325S3M,17:00:29,10,4098,57
DESKTOP-O325S3M,17:00:32,16,4098,57
DESKTOP-O325S3M,17:00:35,8,4097,57
DESKTOP-O325S3M,17:00:38,15,4098,57
DESKTOP-O325S3M,17:00:41,21,4090,57
DESKTOP-O325S3M,17:00:44,15,4090,57
DESKTOP-O325S3M,17:00:47,15,4091,57
DESKTOP-O325S3M,17:00:50,13,4091,57
DESKTOP-O325S3M,17:00:53,19,4091,57
DESKTOP-O325S3M,17:00:56,24,4096,57
DESKTOP-O325S3M,17:00:59,15,4095,57
DESKTOP-O325S3M,17:01:02,13,4092,57
DESKTOP-O325S3M,17:01:05,15,4092,57
DESKTOP-O325S3M,17:01:08,11,4095,57
DESKTOP-O325S3M,17:01:11,13,4099,57
DESKTOP-O325S3M,17:01:14,47,4111,57
DESKTOP-O325S3M,17:01:17,58,4121,57
DESKTOP-O325S3M,17:01:20,27,4119,57
DESKTOP-O325S3M,17:01:23,15,4119,57
DESKTOP-O325S3M,17:01:26,19,4111,57
DESKTOP-O325S3M,17:01:29,7,4103,57
DESKTOP-O325S3M,17:01:32,18,4102,57
DESKTOP-O325S3M,17:01:35,30,4102,57
DESKTOP-O325S3M,17:01:38,13,4102,57
DESKTOP-O325S3M,17:01:41,21,4101,57
DESKTOP-O325S3M,17:01:44,5,4101,57
DESKTOP-O325S3M,17:01:47,15,4102,57
DESKTOP-O325S3M,17:01:50,13,4109,57
DESKTOP-O325S3M,17:01:53,13,4109,57
DESKTOP-O325S3M,17:01:56,15,4109,57
DESKTOP-O325S3M,17:01:59,16,4108,57
DESKTOP-O325S3M,17:02:02,15,4109,57
DESKTOP-O325S3M,17:02:05,19,4109,57
DESKTOP-O325S3M,17:02:08,12,4115,57
DESKTOP-O325S3M,17:02:11,10,4113,57
DESKTOP-O325S3M,17:02:14,19,4112,57
DESKTOP-O325S3M,17:02:17,19,4113,57
DESKTOP-O325S3M,17:02:20,18,4103,57
DESKTOP-O325S3M,17:02:23,12,4102,57
DESKTOP-O325S3M,17:02:26,18,4102,57
DESKTOP-O325S3M,17:02:29,13,4103,57
DESKTOP-O325S3M,17:02:32,27,4092,57
DESKTOP-O325S3M,17:02:35,15,4092,57
DESKTOP-O325S3M,17:02:38,15,4093,57
DESKTOP-O325S3M,17:02:41,10,4094,57
DESKTOP-O325S3M,17:02:44,12,4095,57
DESKTOP-O325S3M,17:02:47,40,4102,57
DESKTOP-O325S3M,17:02:50,7,4102,57
DESKTOP-O325S3M,17:02:53,21,4101,57
DESKTOP-O325S3M,17:02:56,19,4101,57
DESKTOP-O325S3M,17:02:59,13,4102,57
DESKTOP-O325S3M,17:03:02,24,4107,57
DESKTOP-O325S3M,17:03:05,35,4110,57
DESKTOP-O325S3M,17:03:08,33,4115,57
DESKTOP-O325S3M,17:03:11,8,4114,57
DESKTOP-O325S3M,17:03:14,24,4114,57
DESKTOP-O325S3M,17:03:17,15,4103,57
DESKTOP-O325S3M,17:03:20,22,4103,57
DESKTOP-O325S3M,17:03:23,15,4102,57
DESKTOP-O325S3M,17:03:26,13,4102,57
DESKTOP-O325S3M,17:03:29,11,4102,57
DESKTOP-O325S3M,17:03:32,27,4102,57
DESKTOP-O325S3M,17:03:35,29,4102,57
DESKTOP-O325S3M,17:03:38,46,4143,57
DESKTOP-O325S3M,17:03:41,13,4143,57
DESKTOP-O325S3M,17:03:44,13,4143,57
DESKTOP-O325S3M,17:03:47,22,4150,57
DESKTOP-O325S3M,17:03:50,26,4149,57
DESKTOP-O325S3M,17:03:53,16,4140,57
DESKTOP-O325S3M,17:03:56,13,4118,57
DESKTOP-O325S3M,17:03:59,15,4118,57
DESKTOP-O325S3M,17:04:02,13,4117,57
DESKTOP-O325S3M,17:04:05,12,4117,57
DESKTOP-O325S3M,17:04:08,32,4109,57
DESKTOP-O325S3M,17:04:11,13,4109,57
DESKTOP-O325S3M,17:04:14,18,4108,57
DESKTOP-O325S3M,17:04:17,8,4107,57
DESKTOP-O325S3M,17:04:20,19,4107,57
DESKTOP-O325S3M,17:04:23,11,4106,57
DESKTOP-O325S3M,17:04:26,10,4096,57
DESKTOP-O325S3M,17:04:29,10,4096,57
DESKTOP-O325S3M,17:04:32,13,4097,57
DESKTOP-O325S3M,17:04:35,15,4098,57
DESKTOP-O325S3M,17:04:38,18,4098,57
DESKTOP-O325S3M,17:04:41,63,4123,57
DESKTOP-O325S3M,17:04:44,16,4123,57
DESKTOP-O325S3M,17:04:47,5,4123,57
DESKTOP-O325S3M,17:04:50,22,4123,57
DESKTOP-O325S3M,17:04:53,13,4126,57
DESKTOP-O325S3M,17:04:56,13,4129,57
DESKTOP-O325S3M,17:04:59,21,4131,57
DESKTOP-O325S3M,17:05:02,18,4132,57
DESKTOP-O325S3M,17:05:05,16,4132,57
DESKTOP-O325S3M,17:05:08,13,4134,57
DESKTOP-O325S3M,17:05:11,21,4122,57
DESKTOP-O325S3M,17:05:14,16,4122,57
DESKTOP-O325S3M,17:05:17,15,4121,57
DESKTOP-O325S3M,17:05:20,15,4122,57
DESKTOP-O325S3M,17:05:23,13,4121,57
DESKTOP-O325S3M,17:05:26,8,4121,57
DESKTOP-O325S3M,17:05:29,10,4124,57
DESKTOP-O325S3M,17:05:32,16,4124,57
DESKTOP-O325S3M,17:05:35,13,4125,57
DESKTOP-O325S3M,17:05:38,15,4128,57
DESKTOP-O325S3M,17:05:41,19,4119,57
DESKTOP-O325S3M,17:05:44,10,4119,57
DESKTOP-O325S3M,17:05:47,18,4119,57
DESKTOP-O325S3M,17:05:50,15,4119,57
DESKTOP-O325S3M,17:05:53,13,4119,57
DESKTOP-O325S3M,17:05:56,22,4119,57
DESKTOP-O325S3M,17:05:59,12,4120,57
DESKTOP-O325S3M,17:06:02,19,4114,57
DESKTOP-O325S3M,17:06:05,18,4112,57
DESKTOP-O325S3M,17:06:08,16,4112,57
DESKTOP-O325S3M,17:06:11,16,4109,57
DESKTOP-O325S3M,17:06:14,19,4109,57
DESKTOP-O325S3M,17:06:17,11,4109,57
DESKTOP-O325S3M,17:06:20,13,4098,57
DESKTOP-O325S3M,17:06:23,15,4097,57
DESKTOP-O325S3M,17:06:26,11,4098,57
DESKTOP-O325S3M,17:06:29,15,4098,57
DESKTOP-O325S3M,17:06:32,16,4099,57
DESKTOP-O325S3M,17:06:35,21,4103,57
DESKTOP-O325S3M,17:06:38,13,4103,57
DESKTOP-O325S3M,17:06:41,15,4103,57
DESKTOP-O325S3M,17:06:44,13,4104,57
DESKTOP-O325S3M,17:06:47,15,4105,57
DESKTOP-O325S3M,17:06:50,15,4109,57
DESKTOP-O325S3M,17:06:53,18,4112,57
DESKTOP-O325S3M,17:06:56,15,4114,57
DESKTOP-O325S3M,17:06:59,12,4114,57
DESKTOP-O325S3M,17:07:02,29,4115,57
DESKTOP-O325S3M,17:07:05,16,4107,57
DESKTOP-O325S3M,17:07:08,19,4112,57
DESKTOP-O325S3M,17:07:11,7,4107,57
DESKTOP-O325S3M,17:07:14,26,4107,57
DESKTOP-O325S3M,17:07:17,11,4107,57
DESKTOP-O325S3M,17:07:20,15,4107,57
DESKTOP-O325S3M,17:07:23,10,4107,57
DESKTOP-O325S3M,17:07:26,13,4107,57
DESKTOP-O325S3M,17:07:29,10,4113,57
DESKTOP-O325S3M,17:07:32,12,4114,57
DESKTOP-O325S3M,17:07:35,12,4114,57
DESKTOP-O325S3M,17:07:38,12,4114,57
DESKTOP-O325S3M,17:07:41,47,4118,57
DESKTOP-O325S3M,17:07:44,30,4117,57
DESKTOP-O325S3M,17:07:47,18,4117,57
DESKTOP-O325S3M,17:07:50,10,4118,57
DESKTOP-O325S3M,17:07:53,16,4118,57
DESKTOP-O325S3M,17:07:56,16,4107,57
DESKTOP-O325S3M,17:07:59,12,4106,57
DESKTOP-O325S3M,17:08:02,19,4106,57
DESKTOP-O325S3M,17:08:05,19,4106,57
DESKTOP-O325S3M,17:08:08,19,4105,57
DESKTOP-O325S3M,17:08:11,8,4102,57
DESKTOP-O325S3M,17:08:14,22,4097,57
DESKTOP-O325S3M,17:08:17,15,4097,57
DESKTOP-O325S3M,17:08:20,26,4098,57
DESKTOP-O325S3M,17:08:23,12,4098,57
DESKTOP-O325S3M,17:08:26,21,4100,57
DESKTOP-O325S3M,17:08:29,15,4103,57
DESKTOP-O325S3M,17:08:32,10,4103,57
DESKTOP-O325S3M,17:08:35,13,4102,57
DESKTOP-O325S3M,17:08:38,30,4147,57
DESKTOP-O325S3M,17:08:41,15,4150,57
DESKTOP-O325S3M,17:08:44,16,4151,57
DESKTOP-O325S3M,17:08:47,12,4152,57
DESKTOP-O325S3M,17:08:50,16,4153,57
DESKTOP-O325S3M,17:08:53,8,4154,57
DESKTOP-O325S3M,17:08:56,18,4119,57
DESKTOP-O325S3M,17:08:59,24,4095,57
DESKTOP-O325S3M,17:09:02,19,4094,57
DESKTOP-O325S3M,17:09:05,11,4093,57
DESKTOP-O325S3M,17:09:08,11,4093,57
DESKTOP-O325S3M,17:09:11,16,4093,57
DESKTOP-O325S3M,17:09:14,21,4093,57
DESKTOP-O325S3M,17:09:17,16,4098,57
DESKTOP-O325S3M,17:09:20,21,4099,57
DESKTOP-O325S3M,17:09:23,12,4099,57
DESKTOP-O325S3M,17:09:26,10,4099,57
DESKTOP-O325S3M,17:09:29,12,4099,57
DESKTOP-O325S3M,17:09:32,16,4099,57
DESKTOP-O325S3M,17:09:35,13,4107,57
DESKTOP-O325S3M,17:09:38,21,4107,57
DESKTOP-O325S3M,17:09:41,10,4105,57
DESKTOP-O325S3M,17:09:44,16,4105,57
DESKTOP-O325S3M,17:09:47,18,4105,57
DESKTOP-O325S3M,17:09:50,47,4097,57
DESKTOP-O325S3M,17:09:53,18,4096,57
DESKTOP-O325S3M,17:09:56,13,4095,57
DESKTOP-O325S3M,17:09:59,19,4094,57
DESKTOP-O325S3M,17:10:02,12,4094,57
DESKTOP-O325S3M,17:10:05,26,4086,57
DESKTOP-O325S3M,17:10:08,10,4086,57
DESKTOP-O325S3M,17:10:11,21,4087,57
DESKTOP-O325S3M,17:10:14,15,4087,57
DESKTOP-O325S3M,17:10:17,24,4086,57
DESKTOP-O325S3M,17:10:20,13,4095,57
DESKTOP-O325S3M,17:10:23,9,4096,57
DESKTOP-O325S3M,17:10:26,13,4096,57
DESKTOP-O325S3M,17:10:29,15,4096,57
DESKTOP-O325S3M,17:10:32,8,4097,57
DESKTOP-O325S3M,17:10:35,16,4099,57
DESKTOP-O325S3M,17:10:38,15,4104,57
DESKTOP-O325S3M,17:10:41,18,4107,57
DESKTOP-O325S3M,17:10:44,8,4107,57
DESKTOP-O325S3M,17:10:47,15,4107,57
DESKTOP-O325S3M,17:10:50,12,4108,57
DESKTOP-O325S3M,17:10:53,18,4099,57
